,asset_id,title_ch,Asset Destination,media,impact,start_time_utc,start_time_local,entities_curated,entities,predicted_at_entities,entities_raw_transformers,entities_transformers,keywords,predicted_at_keywords,title,text,predicted_at_text,truncated_text,title_and_text,prediction_delay_predictions,prediction_delay,influencer,user_name
25,119807694,Starlink is the only high-bandwidth Internet system that covers all of Earth. It will probably deliver over 90% of all space-based Internet traffic next year.,https://twitter.com/elonmusk/status/1830388762079101011,Elon Musk,15534303,2024-09-01 23:34:22,2024-09-01 20:34:22,[],[],2024-09-01 23:40:44.447088,"[{'entities': array([{'end': 8, 'entity_group': 'ORG', 'score': 0.9140714406967163, 'start': 0, 'word': 'Starlink'},
        {'end': 44, 'entity_group': 'MISC', 'score': 0.6416987180709839, 'start': 36, 'word': 'Internet'},
        {'end': 76, 'entity_group': 'LOC', 'score': 0.9998739957809448, 'start': 71, 'word': 'Earth'},
        {'end': 140, 'entity_group': 'MISC', 'score': 0.8729571104049683, 'start': 132, 'word': 'Internet'},
        {'end': 168, 'entity_group': 'ORG', 'score': 0.7887258529663086, 'start': 160, 'word': 'Starlink'},
        {'end': 204, 'entity_group': 'MISC', 'score': 0.5558590292930603, 'start': 196, 'word': 'Internet'},
        {'end': 236, 'entity_group': 'LOC', 'score': 0.9997419714927673, 'start': 231, 'word': 'Earth'},
        {'end': 300, 'entity_group': 'MISC', 'score': 0.9309630393981934, 'start': 292, 'word': 'Internet'}],
       dtype=object), 'text': 'Starlink is the only high-bandwidth Internet system that covers all of Earth. \nIt will probably deliver over 90% of all space-based Internet traffic next year.\nStarlink is the only high-bandwidth Internet system that covers all of Earth. \nIt will probably deliver over 90% of all space-based Internet traffic next year.'}]",['Starlink' 'Earth'],['internet'],2024-09-01 23:48:03.222890,"Starlink is the only high-bandwidth Internet system that covers all of Earth. 

It will probably deliver over 90% of all space-based Internet traffic next year.","Starlink is the only high-bandwidth Internet system that covers all of Earth. 

It will probably deliver over 90% of all space-based Internet traffic next year.",2024-09-01 23:48:03.222893+00:00,"Starlink is the only high-bandwidth Internet system that covers all of Earth. 

It will probably deliver over 90% of all space-based Internet traffic next year.","Starlink is the only high-bandwidth Internet system that covers all of Earth. 

It will probably deliver over 90% of all space-based Internet traffic next year.",0.12188216722222223,0.22811746944444444,True,elonmusk
26,119838517,Exactly. This platform does not seek to impose the laws of the United States on other countries – we obey the laws of that country in that country. The problem in Brazil is that @AlexandreFiles we were being told to break Brazilian laws and that,https://twitter.com/elonmusk/status/1830465180951613474,Elon Musk,7376844,2024-09-02 04:38:02,2024-09-02 01:38:02,[],[],2024-09-02 05:16:32.864588,"[{'entities': array([{'end': 77, 'entity_group': 'LOC', 'score': 0.9999979734420776, 'start': 64, 'word': 'United States'},
        {'end': 171, 'entity_group': 'LOC', 'score': 0.999997615814209, 'start': 165, 'word': 'Brazil'},
        {'end': 195, 'entity_group': 'ORG', 'score': 0.998116672039032, 'start': 180, 'word': '@AlexandreFiles'},
        {'end': 230, 'entity_group': 'MISC', 'score': 0.9999805688858032, 'start': 224, 'word': 'Brazil'},
        {'end': 325, 'entity_group': 'LOC', 'score': 0.9999975562095642, 'start': 312, 'word': 'United States'},
        {'end': 419, 'entity_group': 'LOC', 'score': 0.9999973773956299, 'start': 413, 'word': 'Brazil'},
        {'end': 443, 'entity_group': 'ORG', 'score': 0.9988701939582825, 'start': 428, 'word': '@AlexandreFiles'},
        {'end': 481, 'entity_group': 'MISC', 'score': 0.9171105623245239, 'start': 472, 'word': 'Brazilian'}],
       dtype=object), 'text': 'Exactly. \nThis platform does not seek to impose the laws of the United States on other countries – we obey the laws of that country in that country. \nThe problem in Brazil is that @AlexandreFiles we were being told to break Brazilian laws and that\nExactly. \nThis platform does not seek to impose the laws of the United States on other countries – we obey the laws of that country in that country. \nThe problem in Brazil is that @AlexandreFiles we were being told to break Brazilian laws and that we would be sanctioned if we…'}]",['United States' 'Brazil' '@AlexandreFiles'],['country'],2024-09-02 05:16:55.183910,"Exactly. 

This platform does not seek to impose the laws of the United States on other countries – we obey the laws of that country in that country. 

The problem in Brazil is that @AlexandreFiles we were being told to break Brazilian laws and that","Exactly. 

This platform does not seek to impose the laws of the United States on other countries – we obey the laws of that country in that country. 

The problem in Brazil is that @AlexandreFiles we were being told to break Brazilian laws and that we would be sanctioned if we…",2024-09-02 05:16:55.183919+00:00,"Exactly. 

This platform does not seek to impose the laws of the United States on other countries – we obey the laws of that country in that country. 

The problem in Brazil is that @AlexandreFiles we were being told to break Brazilian laws and that we would be sanctioned if we…","Exactly. 

This platform does not seek to impose the laws of the United States on other countries – we obey the laws of that country in that country. 

The problem in Brazil is that @AlexandreFiles we were being told to break Brazilian laws and that",0.006199811666666667,0.6481066416666668,True,elonmusk
27,119879062,This is great,https://twitter.com/elonmusk/status/1830627510117384329,Elon Musk,698271,2024-09-02 15:23:04,2024-09-02 12:23:04,[],[],2024-09-02 15:41:21.333257,"[{'entities': array([], dtype=object), 'text': 'This is great\nThis is great'}]",[],['great'],2024-09-02 15:50:17.274460,This is great,This is great,2024-09-02 15:50:17.274467+00:00,This is great,This is great,0.14887255638888888,0.45368735000000004,True,elonmusk
28,119879057,Viva a Democracia! Viva o Brasil Livre! 🇧🇷,https://twitter.com/elonmusk/status/1830630766197268942,Elon Musk,2905299,2024-09-02 15:36:00,2024-09-02 12:36:00,[],[],2024-09-02 15:41:22.138436,"[{'entities': array([{'end': 38, 'entity_group': 'LOC', 'score': 0.9999780654907227, 'start': 26, 'word': 'Brasil Livre'},
        {'end': 79, 'entity_group': 'LOC', 'score': 0.9999716877937317, 'start': 67, 'word': 'Brasil Livre'}],
       dtype=object), 'text': 'Viva a Democracia! Viva o Brasil Livre! \nViva a Democracia! Viva o Brasil Livre!'}        ]",['Brasil Livre'],['democracia viva'],2024-09-02 15:50:20.166010,Viva a Democracia! Viva o Brasil Livre! 🇧🇷,Viva a Democracia! Viva o Brasil Livre! 🇧🇷,2024-09-02 15:50:20.166014+00:00,Viva a Democracia! Viva o Brasil Livre! 🇧🇷,Viva a Democracia! Viva o Brasil Livre! 🇧🇷,0.14945210388888888,0.2389350027777778,True,elonmusk
29,119891135,"So many lives have been lost, because Democrat policies pander to the criminal clients. Criminals vote overwhelmingly Democrat, so they don`t want to lose their votes.",https://twitter.com/elonmusk/status/1830654525625295111,Elon Musk,6754948,2024-09-02 17:10:25,2024-09-02 14:10:25,[],[],2024-09-02 17:13:31.901577,"[{'entities': array([{'end': 46, 'entity_group': 'MISC', 'score': 0.999983549118042, 'start': 38, 'word': 'Democrat'},
        {'end': 127, 'entity_group': 'MISC', 'score': 0.9999762773513794, 'start': 119, 'word': 'Democrat'},
        {'end': 215, 'entity_group': 'MISC', 'score': 0.9999852180480957, 'start': 207, 'word': 'Democrat'},
        {'end': 296, 'entity_group': 'MISC', 'score': 0.9999819993972778, 'start': 288, 'word': 'Democrat'}],
       dtype=object), 'text': ""So many lives have been lost, because Democrat policies pander to the criminal clients. \nCriminals vote overwhelmingly Democrat, so they don't want to lose their votes.\nSo many lives have been lost, because Democrat policies pander to the criminal clients. \nCriminals vote overwhelmingly Democrat, so they don’t want to lose their votes.""}]",[],['vote' 'criminal'],2024-09-02 19:44:57.405000,"So many lives have been lost, because Democrat policies pander to the criminal clients. 

Criminals vote overwhelmingly Democrat, so they don't want to lose their votes.","So many lives have been lost, because Democrat policies pander to the criminal clients. 

Criminals vote overwhelmingly Democrat, so they don’t want to lose their votes.",2024-09-02 17:15:56.058301+00:00,"So many lives have been lost, because Democrat policies pander to the criminal clients. 

Criminals vote overwhelmingly Democrat, so they don’t want to lose their votes.","So many lives have been lost, because Democrat policies pander to the criminal clients. 

Criminals vote overwhelmingly Democrat, so they don't want to lose their votes.",2.5237509508333336,2.5756680555555556,True,elonmusk
30,119881714,RT @JMilei: FENÓMENO BARRIAL,https://twitter.com/elonmusk/status/1830638519691440514,Elon Musk,981752,2024-09-02 16:06:49,2024-09-02 13:06:49,[],['JM'],2024-09-02 16:19:47.930408,"[{'entities': array([{'end': 6, 'entity_group': 'PER', 'score': 0.5630496144294739, 'start': 4, 'word': 'JM'},
        {'end': 9, 'entity_group': 'ORG', 'score': 0.5859099626541138, 'start': 6, 'word': 'ile'},
        {'end': 28, 'entity_group': 'MISC', 'score': 0.9391782283782959, 'start': 21, 'word': 'BARRIAL'},
        {'end': 38, 'entity_group': 'PER', 'score': 0.5669817924499512, 'start': 33, 'word': 'JMile'},
        {'end': 57, 'entity_group': 'MISC', 'score': 0.894431471824646, 'start': 48, 'word': 'O BARRIAL'}],
       dtype=object), 'text': 'RT @JMilei: FENÓMENO BARRIAL\nRT @JMilei: FENÓMENO BARRIAL'}                   ]",['JM' 'ile' 'JMile'],['fenómeno barrial'],2024-09-02 16:24:40.938570,@JMilei: FENÓMENO BARRIAL,RT @JMilei: FENÓMENO BARRIAL,2024-09-02 16:24:40.938579+00:00,RT @JMilei: FENÓMENO BARRIAL,@JMilei: FENÓMENO BARRIAL,0.08139115611111111,0.2977607138888889,True,elonmusk
31,119887430,https://t.co/j6h9GPNgAL,https://twitter.com/elonmusk/status/1830639947625476233,Elon Musk,8078332,2024-09-02 16:12:29,2024-09-02 13:12:29,[],[],2024-09-02 16:56:50.273542,"[{'entities': array([], dtype=object), 'text': 'https://t.co/j6h9GPNgAL\nhttps://t.co/j6h9GPNgAL'}]",[],[],2024-09-02 16:57:20.696630,,https://t.co/j6h9GPNgAL,2024-09-02 16:57:20.696630+00:00,https://t.co/j6h9GPNgAL,,0.008450857777777777,0.7476935083333333,True,elonmusk
32,119895919,💯,https://twitter.com/elonmusk/status/1830655210840363222,Elon Musk,6059762,2024-09-02 17:13:08,2024-09-02 14:13:08,[],[],2024-09-02 17:46:06.367316,"[{'entities': array([], dtype=object), 'text': 'a\na'}]",[],[],2024-09-02 17:54:41.569920,💯,💯,2024-09-02 17:54:41.569928+00:00,💯,💯,0.14311183444444442,0.6926583111111111,True,elonmusk
33,119832087,"The 𝕏 algorithm assumes that if you interact with content, you want to see more of that content. One of the strongest signals is if you forward 𝕏 posts to friends, it assumes you like that content a lot, because it takes effort to forward.Unfortu",https://twitter.com/elonmusk/status/1830440852411326782,Elon Musk,30544301,2024-09-02 03:01:21,2024-09-02 00:01:21,[],[],2024-09-02 03:42:55.685347,"[{'entities': array([], dtype=object), 'text': 'The  algorithm assumes that if you interact with content, you want to see more of that content. \nOne of the strongest signals is if you forward  posts to friends, it assumes you like that content a lot, because it takes effort to forward.\nUnfortu\nThe  algorithm assumes that if you interact with content, you want to see more of that content. \nOne of the strongest signals is if you forward  posts to friends, it assumes you like that content a lot, because it takes effort to forward.\nUnfortunately, if the actual reason…'}]",[],['like that' 'actual'],2024-09-02 03:43:20.721840,"The 𝕏 algorithm assumes that if you interact with content, you want to see more of that content. 

One of the strongest signals is if you forward 𝕏 posts to friends, it assumes you like that content a lot, because it takes effort to forward.

Unfortu","The 𝕏 algorithm assumes that if you interact with content, you want to see more of that content. 

One of the strongest signals is if you forward 𝕏 posts to friends, it assumes you like that content a lot, because it takes effort to forward.

Unfortunately, if the actual reason…",2024-09-02 03:43:20.721848+00:00,"The 𝕏 algorithm assumes that if you interact with content, you want to see more of that content. 

One of the strongest signals is if you forward 𝕏 posts to friends, it assumes you like that content a lot, because it takes effort to forward.

Unfortunately, if the actual reason…","The 𝕏 algorithm assumes that if you interact with content, you want to see more of that content. 

One of the strongest signals is if you forward 𝕏 posts to friends, it assumes you like that content a lot, because it takes effort to forward.

Unfortu",0.006954581388888889,0.6999227333333333,True,elonmusk
34,119841905,His actions are against the will of the Brazilian people he is supposed to represent,https://twitter.com/elonmusk/status/1830492169632731182,Elon Musk,4245485,2024-09-02 06:25:16,2024-09-02 03:25:16,[],[],2024-09-02 06:50:21.684041,"[{'entities': array([{'end': 49, 'entity_group': 'MISC', 'score': 0.9996984004974365, 'start': 40, 'word': 'Brazilian'},
        {'end': 134, 'entity_group': 'MISC', 'score': 0.9996928572654724, 'start': 125, 'word': 'Brazilian'}],
       dtype=object), 'text': 'His actions are against the will of the Brazilian people he is supposed to represent\nHis actions are against the will of the Brazilian people he is supposed to represent'}]",[],[],2024-09-02 06:50:43.322630,His actions are against the will of the Brazilian people he is supposed to represent,His actions are against the will of the Brazilian people he is supposed to represent,2024-09-02 06:50:43.322639+00:00,His actions are against the will of the Brazilian people he is supposed to represent,His actions are against the will of the Brazilian people he is supposed to represent,0.006010719166666667,0.4242562861111111,True,elonmusk
35,119833571,Amen brother,https://twitter.com/elonmusk/status/1830453580634955952,Elon Musk,11935162,2024-09-02 03:51:56,2024-09-02 00:51:56,[],[],2024-09-02 04:19:18.978648,"[{'entities': array([], dtype=object), 'text': 'Amen brother\nAmen brother'}]",[],[],2024-09-02 04:25:52.264950,Amen brother,Amen brother,2024-09-02 04:25:52.264957+00:00,Amen brother,Amen brother,0.10924619499999999,0.5656291527777778,True,elonmusk
36,119841900,RT @WallStreetSilv: Javier MileiPresident of Argentina (8 months)🔊 … sound on https://t.co/Q1oNrA925o,https://twitter.com/elonmusk/status/1830485660190351497,Elon Musk,981753,2024-09-02 05:59:24,2024-09-02 02:59:24,['Javier Milei' 'President'],[],2024-09-02 06:45:19.726958,"[{'entities': array([{'end': 18, 'entity_group': 'ORG', 'score': 0.9995550513267517, 'start': 3, 'word': '@WallStreetSilv'},
        {'end': 32, 'entity_group': 'PER', 'score': 0.9999916553497314, 'start': 20, 'word': 'Javier Milei'},
        {'end': 55, 'entity_group': 'LOC', 'score': 0.9999973773956299, 'start': 46, 'word': 'Argentina'},
        {'end': 121, 'entity_group': 'ORG', 'score': 0.9968113899230957, 'start': 106, 'word': '@WallStreetSilv'},
        {'end': 135, 'entity_group': 'PER', 'score': 0.9999927878379822, 'start': 123, 'word': 'Javier Milei'},
        {'end': 158, 'entity_group': 'LOC', 'score': 0.9999974966049194, 'start': 149, 'word': 'Argentina'}],
       dtype=object), 'text': 'RT @WallStreetSilv: Javier Milei\nPresident of Argentina (8 months)\n … sound on https://t.co/Q1oNrA925o\nRT @WallStreetSilv: Javier Milei\nPresident of Argentina (8 months)\n … sound on https://t.co/Q1oNrA925o'}]",['@WallStreetSilv' 'Javier Milei' 'Argentina'],['argentina'],2024-09-02 06:45:51.087080,"@WallStreetSilv: Javier Milei
President of Argentina (8 months)

🔊 … sound on ","RT @WallStreetSilv: Javier Milei
President of Argentina (8 months)

🔊 … sound on https://t.co/Q1oNrA925o",2024-09-02 06:45:51.087088+00:00,"RT @WallStreetSilv: Javier Milei
President of Argentina (8 months)

🔊 … sound on https://t.co/Q1oNrA925o","@WallStreetSilv: Javier Milei
President of Argentina (8 months)

🔊 … sound on ",0.008711145,0.7741908555555554,True,elonmusk
37,119881721,Interesting article,https://twitter.com/elonmusk/status/1830635162725441867,Elon Musk,3594377,2024-09-02 15:53:29,2024-09-02 12:53:29,[],[],2024-09-02 16:19:58.239578,"[{'entities': array([], dtype=object), 'text': 'Interesting article\nInteresting article'}]",[],[],2024-09-02 16:24:37.187570,Interesting article,Interesting article,2024-09-02 16:24:37.187571+00:00,Interesting article,Interesting article,0.07748555333333333,0.5189409916666666,True,elonmusk
38,119881727,Super easy to use a VPN if a website is restricted in your location,https://twitter.com/elonmusk/status/1830634830801072374,Elon Musk,2346297,2024-09-02 15:52:09,2024-09-02 12:52:09,[],[],2024-09-02 16:16:25.461069,"[{'entities': array([{'end': 23, 'entity_group': 'MISC', 'score': 0.8040624260902405, 'start': 20, 'word': 'VPN'},
        {'end': 91, 'entity_group': 'MISC', 'score': 0.6583189368247986, 'start': 88, 'word': 'VPN'}],
       dtype=object), 'text': 'Super easy to use a VPN if a website is restricted in your location\nSuper easy to use a VPN if a website is restricted in your location'}]",[],['super'],2024-09-02 16:23:15.961240,Super easy to use a VPN if a website is restricted in your location,Super easy to use a VPN if a website is restricted in your location,2024-09-02 16:23:15.961248+00:00,Super easy to use a VPN if a website is restricted in your location,Super easy to use a VPN if a website is restricted in your location,0.11402782527777779,0.5186003444444445,True,elonmusk
39,119841902,People like Ana are great,https://twitter.com/elonmusk/status/1830494071338533295,Elon Musk,4497758,2024-09-02 06:32:50,2024-09-02 03:32:50,[],['Ana'],2024-09-02 06:45:22.126866,"[{'entities': array([{'end': 15, 'entity_group': 'PER', 'score': 0.9993253946304321, 'start': 12, 'word': 'Ana'},
        {'end': 41, 'entity_group': 'PER', 'score': 0.9987351298332214, 'start': 38, 'word': 'Ana'}],
       dtype=object), 'text': 'People like Ana are great\nPeople like Ana are great'}                            ]",['Ana'],['great' 'like'],2024-09-02 06:46:12.546910,People like Ana are great,People like Ana are great,2024-09-02 06:46:12.546918+00:00,People like Ana are great,People like Ana are great,0.014005567777777776,0.22292969722222222,True,elonmusk
40,119881711,Wow,https://twitter.com/elonmusk/status/1830639033979912305,Elon Musk,2153650,2024-09-02 16:08:51,2024-09-02 13:08:51,['Wow'],[],2024-09-02 16:16:25.414573,"[{'entities': array([], dtype=object), 'text': 'Wow\nWow'}]",[],[],2024-09-02 16:23:11.560090,Wow,Wow,2024-09-02 16:23:11.560091+00:00,Wow,Wow,0.11281819916666666,0.23904446944444444,True,elonmusk
41,119892113,"Unless the Brazilian government returns the illegally seized property of 𝕏 and SpaceX, we will seek reciprocal seizure of government assets too. Hope Lula enjoys flying commercial.",https://twitter.com/elonmusk/status/1830651223722119223,Elon Musk,9609238,2024-09-02 16:57:18,2024-09-02 13:57:18,['Lula Da Silva' 'SpaceX'],['Lula' 'SpaceX'],2024-09-02 17:18:51.507804,"[{'entities': array([{'end': 20, 'entity_group': 'MISC', 'score': 0.9998352527618408, 'start': 11, 'word': 'Brazilian'},
        {'end': 84, 'entity_group': 'ORG', 'score': 0.9999944567680359, 'start': 78, 'word': 'SpaceX'},
        {'end': 154, 'entity_group': 'PER', 'score': 0.9999843835830688, 'start': 150, 'word': 'Lula'},
        {'end': 201, 'entity_group': 'MISC', 'score': 0.9998381733894348, 'start': 192, 'word': 'Brazilian'},
        {'end': 265, 'entity_group': 'ORG', 'score': 0.9999920725822449, 'start': 259, 'word': 'SpaceX'},
        {'end': 335, 'entity_group': 'PER', 'score': 0.9999809265136719, 'start': 331, 'word': 'Lula'}],
       dtype=object), 'text': 'Unless the Brazilian government returns the illegally seized property of  and SpaceX, we will seek reciprocal seizure of government assets too. \nHope Lula enjoys flying commercial.\nUnless the Brazilian government returns the illegally seized property of  and SpaceX, we will seek reciprocal seizure of government assets too. \nHope Lula enjoys flying commercial.'}]",['SpaceX' 'Lula'],[],2024-09-02 17:19:15.737580,"Unless the Brazilian government returns the illegally seized property of 𝕏 and SpaceX, we will seek reciprocal seizure of government assets too. 

Hope Lula enjoys flying commercial.","Unless the Brazilian government returns the illegally seized property of 𝕏 and SpaceX, we will seek reciprocal seizure of government assets too. 

Hope Lula enjoys flying commercial.",2024-09-02 17:19:15.737583+00:00,"Unless the Brazilian government returns the illegally seized property of 𝕏 and SpaceX, we will seek reciprocal seizure of government assets too. 

Hope Lula enjoys flying commercial.","Unless the Brazilian government returns the illegally seized property of 𝕏 and SpaceX, we will seek reciprocal seizure of government assets too. 

Hope Lula enjoys flying commercial.",0.006730493333333334,0.36603821666666664,True,elonmusk
42,119881712,One hundred percent!,https://twitter.com/elonmusk/status/1830637956723532114,Elon Musk,4478028,2024-09-02 16:04:35,2024-09-02 13:04:35,[],[],2024-09-02 16:19:47.883482,"[{'entities': array([], dtype=object), 'text': 'One hundred percent!\nOne hundred percent!'}]",[],[],2024-09-02 16:25:16.505880,One hundred percent!,One hundred percent!,2024-09-02 16:25:16.505885+00:00,One hundred percent!,One hundred percent!,0.09128399944444444,0.3448627444444444,True,elonmusk
43,119881715,Those who want to undermine the Constitution are committing treason,https://twitter.com/elonmusk/status/1830635570240049228,Elon Musk,5574877,2024-09-02 15:55:06,2024-09-02 12:55:06,[],[],2024-09-02 16:16:25.437790,"[{'entities': array([{'end': 44, 'entity_group': 'MISC', 'score': 0.9999020099639893, 'start': 32, 'word': 'Constitution'},
        {'end': 112, 'entity_group': 'MISC', 'score': 0.9999028444290161, 'start': 100, 'word': 'Constitution'}],
       dtype=object), 'text': 'Those who want to undermine the Constitution are committing treason\nThose who want to undermine the Constitution are committing treason'}]",[],[],2024-09-02 16:23:10.921710,Those who want to undermine the Constitution are committing treason,Those who want to undermine the Constitution are committing treason,2024-09-02 16:23:10.921719+00:00,Those who want to undermine the Constitution are committing treason,Those who want to undermine the Constitution are committing treason,0.11263442222222222,0.46803380833333336,True,elonmusk
44,119833574,"True. I was just with some friends who were saying that their feed had become more toxic lately. Turns out they had been sharing examples of toxic posts with each other, which makes the algorithm think you love toxic posts.",https://twitter.com/elonmusk/status/1830457658433839161,Elon Musk,9799999,2024-09-02 04:08:08,2024-09-02 01:08:08,['True'],[],2024-09-02 04:19:19.308847,"[{'entities': array([], dtype=object), 'text': 'True. \nI was just with some friends who were saying that their feed had become more toxic lately. \nTurns out they had been sharing examples of toxic posts with each other, which makes the algorithm think you love toxic posts.\nTrue. \nI was just with some friends who were saying that their feed had become more toxic lately. \nTurns out they had been sharing examples of toxic posts with each other, which makes the algorithm think you love toxic posts.'}]",[],['love'],2024-09-02 04:25:54.512710,"True. 

I was just with some friends who were saying that their feed had become more toxic lately. 

Turns out they had been sharing examples of toxic posts with each other, which makes the algorithm think you love toxic posts.","True. 

I was just with some friends who were saying that their feed had become more toxic lately. 

Turns out they had been sharing examples of toxic posts with each other, which makes the algorithm think you love toxic posts.",2024-09-02 04:25:54.512713+00:00,"True. 

I was just with some friends who were saying that their feed had become more toxic lately. 

Turns out they had been sharing examples of toxic posts with each other, which makes the algorithm think you love toxic posts.","True. 

I was just with some friends who were saying that their feed had become more toxic lately. 

Turns out they had been sharing examples of toxic posts with each other, which makes the algorithm think you love toxic posts.",0.10977885083333333,0.29625353055555553,True,elonmusk
45,119841904,"RT @AlexandreFiles: Em uma decisão de 18 de agosto, Alexandre de Moraes justificou algumas de suas ordens ilegais. Em resumo, ele explica q…",https://twitter.com/elonmusk/status/1830492458783809939,Elon Musk,981753,2024-09-02 06:26:25,2024-09-02 03:26:25,[],['Alexandre de Moraes'],2024-09-02 06:45:20.270204,"[{'entities': array([{'end': 18, 'entity_group': 'ORG', 'score': 0.9899747967720032, 'start': 3, 'word': '@AlexandreFiles'},
        {'end': 71, 'entity_group': 'PER', 'score': 0.9999940395355225, 'start': 52, 'word': 'Alexandre de Moraes'},
        {'end': 159, 'entity_group': 'ORG', 'score': 0.9386619329452515, 'start': 144, 'word': '@AlexandreFiles'},
        {'end': 212, 'entity_group': 'PER', 'score': 0.9999904036521912, 'start': 193, 'word': 'Alexandre de Moraes'}],
       dtype=object), 'text': 'RT @AlexandreFiles: Em uma decisão de 18 de agosto, Alexandre de Moraes justificou algumas de suas ordens ilegais. Em resumo, ele explica q…\nRT @AlexandreFiles: Em uma decisão de 18 de agosto, Alexandre de Moraes justificou algumas de suas ordens ilegais. Em resumo, ele explica q…'}]",['@AlexandreFiles' 'Alexandre de Moraes'],['explica'],2024-09-02 06:46:03.172110,"@AlexandreFiles: Em uma decisão de 18 de agosto, Alexandre de Moraes justificou algumas de suas ordens ilegais. Em resumo, ele explica q…","RT @AlexandreFiles: Em uma decisão de 18 de agosto, Alexandre de Moraes justificou algumas de suas ordens ilegais. Em resumo, ele explica q…",2024-09-02 06:46:03.172112+00:00,"RT @AlexandreFiles: Em uma decisão de 18 de agosto, Alexandre de Moraes justificou algumas de suas ordens ilegais. Em resumo, ele explica q…","@AlexandreFiles: Em uma decisão de 18 de agosto, Alexandre de Moraes justificou algumas de suas ordens ilegais. Em resumo, ele explica q…",0.01191719611111111,0.32727003055555554,True,elonmusk
46,119879064,The free market works incredibly well,https://twitter.com/elonmusk/status/1830628821197873312,Elon Musk,566467,2024-09-02 15:28:17,2024-09-02 12:28:17,[],[],2024-09-02 15:41:22.248015,"[{'entities': array([], dtype=object), 'text': 'The free market works incredibly well\nThe free market works incredibly well'}]",[],[],2024-09-02 15:50:22.883390,The free market works incredibly well,The free market works incredibly well,2024-09-02 15:50:22.883390+00:00,The free market works incredibly well,The free market works incredibly well,0.15017649305555555,0.36830094166666666,True,elonmusk
47,119881724,President @JMilei is doing an incredible job restoring Argentina to greatness!,https://twitter.com/elonmusk/status/1830638776617664589,Elon Musk,23638917,2024-09-02 16:07:50,2024-09-02 13:07:50,['President'],[],2024-09-02 16:26:36.937283,"[{'entities': array([{'end': 17, 'entity_group': 'PER', 'score': 0.9941246509552002, 'start': 10, 'word': '@JMilei'},
        {'end': 64, 'entity_group': 'LOC', 'score': 0.9999982118606567, 'start': 55, 'word': 'Argentina'},
        {'end': 96, 'entity_group': 'PER', 'score': 0.9975817799568176, 'start': 89, 'word': '@JMilei'},
        {'end': 143, 'entity_group': 'LOC', 'score': 0.9999980926513672, 'start': 134, 'word': 'Argentina'}],
       dtype=object), 'text': 'President @JMilei is doing an incredible job restoring Argentina to greatness!\nPresident @JMilei is doing an incredible job restoring Argentina to greatness!'}]",['@JMilei' 'Argentina'],['argentina'],2024-09-02 16:28:11.118740,President @JMilei is doing an incredible job restoring Argentina to greatness!,President @JMilei is doing an incredible job restoring Argentina to greatness!,2024-09-02 16:28:11.118743+00:00,President @JMilei is doing an incredible job restoring Argentina to greatness!,President @JMilei is doing an incredible job restoring Argentina to greatness!,0.026161515833333333,0.33919964999999996,True,elonmusk
48,119892114,"This weekend, the @xAI team brought our Colossus 100k H100 training cluster online. From start to finish, it was done in 122 days. Colossus is the most powerful AI training system in the world. Moreover, it will double in size to 200k (50k H200s) i",https://twitter.com/elonmusk/status/1830650370336473253,Elon Musk,5081444,2024-09-02 16:53:54,2024-09-02 13:53:54,[],[],2024-09-02 17:18:53.329806,"[{'entities': array([{'end': 22, 'entity_group': 'ORG', 'score': 0.999743640422821, 'start': 18, 'word': '@xAI'},
        {'end': 48, 'entity_group': 'MISC', 'score': 0.9999754428863525, 'start': 40, 'word': 'Colossus'},
        {'end': 140, 'entity_group': 'MISC', 'score': 0.9999725222587585, 'start': 132, 'word': 'Colossus'},
        {'end': 272, 'entity_group': 'ORG', 'score': 0.9998063445091248, 'start': 268, 'word': '@xAI'},
        {'end': 298, 'entity_group': 'MISC', 'score': 0.9999765753746033, 'start': 290, 'word': 'Colossus'},
        {'end': 390, 'entity_group': 'MISC', 'score': 0.9999706149101257, 'start': 382, 'word': 'Colossus'}],
       dtype=object), 'text': 'This weekend, the @xAI team brought our Colossus 100k H100 training cluster online. From start to finish, it was done in 122 days. \nColossus is the most powerful AI training system in the world. Moreover, it will double in size to 200k (50k H200s) i\nThis weekend, the @xAI team brought our Colossus 100k H100 training cluster online. From start to finish, it was done in 122 days. \nColossus is the most powerful AI training system in the world. Moreover, it will double in size to 200k (50k H200s) in a few months. \nExcellent…'}]",['@xAI'],['team' 'online'],2024-09-02 17:19:26.673970,"This weekend, the @xAI team brought our Colossus 100k H100 training cluster online. From start to finish, it was done in 122 days. 

Colossus is the most powerful AI training system in the world. Moreover, it will double in size to 200k (50k H200s) i","This weekend, the @xAI team brought our Colossus 100k H100 training cluster online. From start to finish, it was done in 122 days. 

Colossus is the most powerful AI training system in the world. Moreover, it will double in size to 200k (50k H200s) in a few months. 

Excellent…",2024-09-02 17:19:26.673973+00:00,"This weekend, the @xAI team brought our Colossus 100k H100 training cluster online. From start to finish, it was done in 122 days. 

Colossus is the most powerful AI training system in the world. Moreover, it will double in size to 200k (50k H200s) in a few months. 

Excellent…","This weekend, the @xAI team brought our Colossus 100k H100 training cluster online. From start to finish, it was done in 122 days. 

Colossus is the most powerful AI training system in the world. Moreover, it will double in size to 200k (50k H200s) i",0.009262267777777777,0.42574276944444445,True,elonmusk
